student_id,stream,district,difficulty_level,english_fluency,tuition_hours_weekly,commute_fatigue,current_score,hours_needed
2616,Physical Science,Kandy,5,10,4,0.47572111237225134,64.8561145122707,10.0
2617,Bio Science,Ratnapura,8,6,12,0.27971294051329576,62.05598437089667,19.2
2618,Physical Science,Colombo,8,6,10,0.3176306523386138,77.31523311513318,16.8
2619,Technology,Colombo,2,6,9,0.11095314042947879,93.19196378373725,2.0
2620,Bio Science,Kandy,3,9,11,0.37097636321031563,57.132382866731646,6.3
2621,Arts,Jaffna,2,7,13,0.026248093567440678,65.1840249947565,2.3
2622,Technology,Galle,1,8,12,0.11034109408196546,51.13971817810123,1.0
2623,Bio Science,UpCountry,2,4,3,0.0029418438325041762,63.82820316669201,5.1
2624,English,Colombo,10,9,11,0.1928506293756344,63.15400945824375,20.0
2625,Bio Science,Gampaha,6,5,13,0.42513059935104586,83.87677915055282,13.0
2626,English,Colombo,1,7,9,0.4912532385549848,85.79622252997319,1.0
2627,Physical Science,Gampaha,6,4,13,0.3338779876902786,78.31978179930614,15.4
2628,Commerce,UpCountry,1,2,3,0.3724333427132162,77.2014651657208,2.3
2629,Bio Science,Kandy,2,6,14,0.13137478910747002,56.427456749818724,3.4
2630,Bio Science,Jaffna,8,5,3,0.2601663467444074,47.176021228497,18.2
2631,Commerce,Gampaha,6,7,8,0.3682889494126824,70.55226063586774,9.6
2632,Arts,Ratnapura,9,7,6,0.24863791298338955,63.300303858919285,16.8
2633,Physical Science,Ratnapura,1,8,6,0.04427319605702296,92.98783321976472,1.0
2634,Physical Science,Kandy,5,8,13,0.3704320965821546,37.67533275606871,12.5
2635,Arts,Jaffna,7,5,3,0.10978219593737598,70.7937120930593,11.7
2636,Commerce,Colombo,9,6,8,0.0488488354688279,73.04576177723413,15.5
2637,English,Jaffna,9,6,7,0.239028974412691,52.07063305625381,17.2
2638,Arts,Galle,4,4,9,0.03730453889980656,49.986342524952605,7.4
2639,English,Gampaha,4,6,3,0.3147218334908269,56.41107242641649,7.1
2640,Arts,Jaffna,4,6,12,0.3202366251566226,41.37733177128577,7.1
2641,Physical Science,Gampaha,3,7,5,0.12835098656650462,84.35999206202666,3.7
2642,Physical Science,Jaffna,8,8,3,0.48226721090379676,100.0,17.5
2643,Arts,Galle,5,8,0,0.412225793373245,54.8807350744467,8.5
2644,Commerce,RemoteArea,7,2,4,0.05479347894986375,52.410572312006394,13.9
2645,Physical Science,Gampaha,10,5,9,0.3742560636695475,44.837124743068436,23.1
2646,Bio Science,Gampaha,6,8,13,0.1765373438049172,50.05794866724709,14.5
2647,English,Colombo,9,7,10,0.37514426082447944,56.15833367495344,16.9
2648,Commerce,Colombo,3,6,2,0.40039739617630443,79.13151911271451,4.7
2649,Bio Science,Jaffna,6,5,0,0.07568902803023081,100.0,10.5
2650,Bio Science,UpCountry,3,4,1,0.3309209924189513,49.65761053812321,8.0
2651,Physical Science,Gampaha,2,6,1,0.4313649802446543,46.96919904052608,4.1
2652,Bio Science,Colombo,3,6,7,0.1616868120253367,45.98010185131337,5.2
2653,Bio Science,Colombo,2,7,15,0.040164152090482186,74.26184143613746,2.4
2654,Physical Science,Gampaha,2,5,3,0.013633739969599379,66.66331367756925,1.8
2655,Arts,Colombo,10,6,15,0.05500048019836429,69.01388703471204,18.7
2656,Bio Science,Colombo,7,10,2,0.0021029606415069457,54.335444243966826,14.8
2657,Technology,Jaffna,10,7,3,0.16347297119641413,81.88807048745537,18.2
2658,Technology,Ratnapura,3,8,9,0.14966429398122405,75.9639154396167,3.9
2659,Physical Science,Kandy,8,9,0,0.05517063384370907,70.81295729773151,17.6
2660,Commerce,Galle,2,5,0,0.32555893905139893,65.55357940493741,2.5
2661,Bio Science,Colombo,7,9,4,0.49595317891980495,59.15916766370102,16.6
2662,Technology,Kandy,3,9,6,0.45046320742229423,52.27247603796499,5.9
2663,Physical Science,Jaffna,9,5,8,0.12642529983852746,71.79857523315295,19.0
2664,Commerce,Jaffna,7,6,6,0.3849908164857735,69.3474398640689,12.5
2665,Commerce,Gampaha,9,7,10,0.46843163164250956,73.50786704928228,16.1
2666,Physical Science,Gampaha,2,4,4,0.45318211852277424,38.533490227536504,5.8
2667,Physical Science,Galle,6,8,2,0.4422747606556442,66.0891721445649,13.9
2668,Commerce,Galle,5,5,7,0.3932252560887967,58.86999728987982,8.5
2669,Arts,Gampaha,2,5,15,0.14649573805552374,54.3210419059461,2.1
2670,Bio Science,Colombo,4,9,11,0.04178153310539612,76.42640416329984,7.3
2671,Commerce,Ratnapura,4,6,6,0.24390967642297762,65.65905585448324,6.1
2672,Bio Science,Ratnapura,8,6,3,0.027395567178168434,96.81185079590665,17.9
2673,Arts,Kandy,7,10,0,0.4992368422675144,67.26723241649027,13.5
2674,Physical Science,Ratnapura,5,8,12,0.1791548415323692,61.541690581258365,9.9
2675,Technology,Gampaha,9,6,2,0.4791699591944471,59.37571746334152,17.0
2676,Physical Science,Galle,1,6,10,0.3865604959504578,47.42148095550779,1.3
2677,Bio Science,Colombo,4,8,7,0.2056454768453999,81.96272267779564,7.8
2678,Physical Science,Galle,5,7,1,0.05915570635801981,65.22477928558934,9.4
2679,Physical Science,Jaffna,8,4,8,0.11859654517235801,68.98194520439718,18.1
2680,Commerce,Colombo,3,10,13,0.33652228807470125,50.53672303715488,5.1
2681,Physical Science,Jaffna,5,5,3,0.41496760168937763,73.1850177413794,10.0
2682,Technology,Jaffna,3,6,14,0.4897202459156589,52.96903047349806,6.0
2683,Physical Science,Gampaha,7,6,15,0.06608109200685225,59.191357332397395,16.3
2684,Bio Science,Colombo,10,6,13,0.07797367269246802,68.38156850394903,24.6
2685,Bio Science,Kandy,3,8,15,0.02121973834507318,58.78581798056925,5.4
2686,Physical Science,UpCountry,7,6,6,0.13018226275109435,51.11504534211632,15.8
2687,Physical Science,Kandy,2,8,9,0.41053371940565536,63.74797052351896,2.9
2688,Bio Science,Colombo,7,6,11,0.09912842836545382,80.65010205601095,16.0
2689,Bio Science,Jaffna,9,7,6,0.2739323749475345,76.42614394984294,19.4
2690,Bio Science,Gampaha,5,8,11,0.22320359900300996,76.11123322416333,11.3
2691,Commerce,Kandy,6,9,7,0.162913121170068,70.79359750336707,8.7
2692,Commerce,Jaffna,10,5,6,0.30917320672723203,55.86653911137954,18.4
2693,Physical Science,Kandy,3,6,10,0.2511628946650978,81.81308874188933,5.6
2694,Bio Science,Galle,10,5,3,0.16738158674229103,35.46146194569745,23.1
2695,English,Jaffna,5,5,12,0.34442544256000246,72.50683907456622,8.2
2696,Commerce,Kandy,5,7,11,0.13998409551926994,78.1194247617348,8.1
2697,Commerce,Colombo,3,7,6,0.3215916698972405,61.64562646648231,4.8
2698,Bio Science,Galle,8,4,4,0.47862293417077545,51.16562352870999,19.5
2699,Arts,UpCountry,6,5,14,0.3644759895907582,66.44411465920432,12.1
2700,Arts,Colombo,3,8,11,0.209199779818164,54.136074539278134,5.6
2701,Commerce,Gampaha,1,5,9,0.3737796606012625,72.21390986524716,1.0
2702,Sinhala,Colombo,10,8,6,0.4046209084000751,77.1860048698946,18.8
2703,Physical Science,Galle,1,6,2,0.1629202334989877,67.70034672952983,1.0
2704,Physical Science,Jaffna,10,5,9,0.3525661078291443,70.30703325483967,23.1
2705,Arts,Colombo,2,10,10,0.21719809803670737,76.40476335213482,2.4
2706,Technology,Galle,10,6,6,0.40926124089093435,76.1383395988338,18.2
2707,Physical Science,Colombo,5,10,6,0.1476887975876804,51.325894357192496,9.8
2708,Physical Science,Galle,7,7,1,0.4688798350122163,37.430100850588005,15.3
2709,Physical Science,Gampaha,1,6,7,0.2873934686319867,67.66829985881007,1.2
2710,Physical Science,Gampaha,1,4,6,0.17665165696785762,76.86578546641152,1.0
2711,Arts,Colombo,4,9,8,0.20968563435591103,40.28652327483335,6.6
2712,Commerce,Colombo,10,9,11,0.17389930665701625,66.53248114524541,20.1
2713,Bio Science,Jaffna,6,8,3,0.07312316792857765,78.42503519591926,11.3
2714,Bio Science,Kandy,9,7,8,0.03424619844373461,62.253128557450374,20.8
2715,Physical Science,Colombo,1,6,0,0.16088934756913048,82.81701442109527,1.0
2716,Physical Science,Colombo,10,6,4,0.22934522053909495,82.00758386217997,22.5
2717,Commerce,Ratnapura,5,8,9,0.1809084697180095,61.75931179864082,8.8
2718,Sinhala,Jaffna,9,8,6,0.006959751833656103,57.48390444626617,14.8
2719,Technology,Jaffna,8,7,3,0.28950312297623926,56.25996005005129,15.1
2720,Physical Science,Ratnapura,7,8,12,0.07240823994547035,68.02282393538863,16.1
2721,Technology,Kandy,10,7,14,0.105502639280808,49.39744806126105,20.4
2722,Arts,Ratnapura,2,7,6,0.060374267140600235,42.62443403143877,2.7
2723,Arts,UpCountry,9,5,13,0.26021636501425843,32.42757852255314,19.7
2724,Bio Science,UpCountry,8,5,11,0.04757964620701005,65.1827054018117,19.6
2725,Bio Science,Jaffna,10,4,14,0.1281786245919564,97.58327402732843,24.1
2726,Bio Science,UpCountry,10,2,8,0.2258543588099965,34.14223076585267,24.9
2727,Physical Science,Galle,9,7,12,0.0838544425859356,63.23755683788584,22.3
2728,Physical Science,Galle,9,5,13,0.22312068085091652,63.28688898763493,21.8
2729,Physical Science,Kandy,9,8,4,0.17136756285869598,59.719006242136246,20.1
2730,Bio Science,Gampaha,3,7,4,0.43029858868480286,80.85201874095038,5.5
2731,Arts,Colombo,7,10,1,0.39745160631414467,47.17395686385036,14.3
2732,Bio Science,Gampaha,1,6,13,0.4964272917327658,37.30620210499046,2.6
2733,Physical Science,Kandy,9,6,4,0.26445586648272373,53.98575422756181,21.4
2734,English,Colombo,9,6,7,0.28769854677877504,53.482484959274785,17.7
2735,English,Colombo,3,8,3,0.4733229240578664,28.03630487938846,5.9
2736,Arts,Gampaha,5,8,1,0.19979610734375924,64.1823009425528,8.4
2737,Sinhala,Colombo,8,6,7,0.2778413422540961,45.7098105918905,16.1
2738,Commerce,Kandy,6,6,15,0.18954274786273684,66.25350727665295,10.6
2739,English,UpCountry,10,5,3,0.27293035294904644,56.05739911772747,19.1
2740,Physical Science,Jaffna,10,5,13,0.04038321625876973,50.38976042915478,25.0
2741,Bio Science,Jaffna,9,8,15,0.3918970466718657,80.85940764285274,21.4
2742,Physical Science,Kandy,3,9,12,0.49263997371452195,61.7781014438774,6.4
2743,Physical Science,Gampaha,7,5,4,0.03287020121977696,62.814073505433164,14.7
2744,Physical Science,Colombo,6,6,13,0.4005198651157372,75.29609384754167,14.2
2745,Commerce,Galle,5,5,11,0.12086740024751685,69.82752468574215,9.4
2746,Arts,Colombo,4,6,6,0.09877352663849065,65.17500168874767,6.4
2747,Commerce,Ratnapura,5,7,10,0.34668519913672824,52.63712054466839,8.3
2748,Physical Science,Galle,4,4,4,0.022066124278290855,45.316321015184805,10.4
2749,Technology,Colombo,3,7,12,0.2316196736261802,68.36771267383766,5.2
2750,Commerce,Gampaha,7,7,14,0.0007222329576606623,52.571267341041946,13.4
2751,Bio Science,Ratnapura,6,5,9,0.27719701432323696,76.41661663489091,12.1
2752,Commerce,Colombo,4,7,3,0.23104083386581165,59.55690388271811,6.0
2753,Physical Science,Colombo,9,8,14,0.45774130334033625,76.72918037475816,22.4
2754,Bio Science,Ratnapura,1,4,15,0.36013595139220766,52.71341795592081,2.1
2755,English,Jaffna,1,4,6,0.06300308593947063,45.88202803508738,2.6
2756,Physical Science,Galle,9,5,12,0.17726997987597365,91.18309683752156,20.5
2757,Bio Science,Gampaha,7,4,3,0.4657898848394059,59.2579695839683,17.4
2758,Technology,Galle,2,8,9,0.36266707363704487,78.19824388070423,1.0
2759,Arts,Colombo,10,6,11,0.2971375574931445,44.32119387138637,20.1
2760,Physical Science,Gampaha,5,7,3,0.27953579539345086,57.254575883544476,10.3
2761,Physical Science,Colombo,4,6,14,0.19904923320193868,86.53541327352998,7.3
2762,Physical Science,Kandy,1,10,1,0.2926007313344888,37.030657305769786,2.1
2763,Commerce,Gampaha,9,5,4,0.3858322074337952,96.12973159146483,15.7
2764,Bio Science,Kandy,6,6,7,0.06376883817818374,66.53808175701585,13.3
2765,Physical Science,Galle,6,7,3,0.48491531982406233,49.21597723834122,14.0
2766,English,Kandy,4,10,10,0.11968243454448724,70.279230896159,5.6
2767,Commerce,Kandy,2,8,12,0.22387134071868747,82.63703553559283,2.4
2768,Physical Science,UpCountry,8,3,14,0.011357812323890992,54.61659363405229,20.6
2769,Commerce,Colombo,8,7,1,0.2751729614792427,50.26956744736998,14.6
2770,Commerce,Gampaha,3,5,8,0.1909334236308119,67.73695077223351,4.1
2771,Physical Science,Jaffna,7,8,5,0.12487793613649917,69.44531197001083,15.5
2772,Physical Science,Kandy,7,6,2,0.4927621268911779,58.0234366841512,16.4
2773,Technology,Colombo,5,6,12,0.21407057133613722,72.03509595235083,9.3
2774,Bio Science,Gampaha,5,4,13,0.20714818179694855,79.30323834954521,13.3
2775,Commerce,Gampaha,8,4,9,0.23155163224048808,67.09961604729125,16.2
2776,Bio Science,Gampaha,4,5,10,0.058076889533080656,54.627872297412324,7.3
2777,Physical Science,Colombo,1,8,4,0.19654805490747257,61.685945768945494,1.0
2778,Physical Science,UpCountry,1,3,5,0.1682021295527807,88.84359370445397,2.1
2779,Bio Science,Galle,9,6,15,0.23256222938127719,72.49605324871467,20.8
2780,Physical Science,Gampaha,4,6,8,0.42831058342064104,82.60353554912363,7.7
2781,Physical Science,Jaffna,1,4,4,0.09639269727955341,54.2849178482493,1.7
2782,Technology,Galle,2,7,15,0.3038696628598113,71.43961455319317,2.5
2783,Sinhala,Colombo,10,10,8,0.01881854487596407,75.91472563677318,18.1
2784,Arts,Colombo,7,9,0,0.15839625105001048,82.46636518097112,12.2
2785,Technology,Kandy,2,8,11,0.23632880954634622,83.91383094609239,1.7
2786,Physical Science,Galle,1,7,14,0.03713957539877821,50.21099045326852,1.2
2787,English,Ratnapura,10,6,9,0.27198396731175045,81.77778563785202,17.1
2788,Physical Science,RemoteArea,9,3,3,0.15516281053604003,86.79000367220144,19.6
2789,English,Gampaha,5,5,0,0.4964050067961564,51.37658275745075,9.8
2790,Sinhala,Gampaha,4,4,1,0.3154847510928357,47.08299530392435,7.0
2791,Arts,Colombo,4,10,1,0.12208759800785868,60.13348075157002,5.9
2792,Sinhala,Colombo,1,7,9,0.051336622723767766,67.19246554624584,1.0
2793,Commerce,Galle,3,8,10,0.02035988968576974,59.74896257737835,4.2
2794,Physical Science,UpCountry,1,2,4,0.0453866321876058,44.19897766433651,1.1
2795,Bio Science,Gampaha,5,8,0,0.34002976351446673,82.08609021117267,10.2
2796,Commerce,UpCountry,5,3,9,0.42749613799717,51.60058956096772,10.2
2797,Physical Science,Galle,9,5,13,0.07836655735553893,58.89608638397379,21.8
2798,Commerce,Gampaha,8,7,2,0.20106722677637723,62.63688179148042,14.0
2799,Sinhala,Jaffna,5,7,10,0.17711767159794578,42.91279854359861,8.6
2800,Physical Science,Gampaha,5,7,5,0.32225904559403634,39.266588474563044,10.4
2801,Arts,Kandy,7,10,0,0.09133894086183475,53.524714501026544,12.2
2802,English,Ratnapura,2,5,11,0.4766596552237557,77.88445276913632,3.1
2803,English,Jaffna,7,4,10,0.3642781909453282,67.8200526957259,13.8
2804,English,Ratnapura,1,6,0,0.4775359394423226,29.10906060718862,1.8
2805,Commerce,Galle,5,5,2,0.13868462247668323,81.84225261274538,7.2
2806,Sinhala,Galle,6,7,8,0.2938578189292778,75.9611405255786,9.4
2807,Arts,Colombo,10,9,1,0.3661339685551678,63.36520738191384,18.1
2808,Physical Science,Gampaha,1,8,14,0.3554781113838669,69.46291098416938,1.0
2809,Bio Science,Gampaha,9,7,11,0.01067304971418176,75.60124341127393,22.2
2810,Arts,Kandy,9,10,5,0.49914458174494253,97.3947828676041,16.2
2811,Physical Science,Colombo,1,6,2,0.4640299863843925,74.2078629746104,1.2
2812,Commerce,Kandy,4,9,5,0.05987604063630536,66.9425133980963,6.9
2813,Commerce,Colombo,8,10,15,0.2717833871475852,49.09348480367769,16.6
2814,Physical Science,Ratnapura,2,7,10,0.15727822765970806,67.46778548093198,3.4
2815,Commerce,Ratnapura,8,8,10,0.43944700796214325,76.59968261229687,14.4
2816,Arts,Colombo,10,7,6,0.34875981529407707,61.27223814381196,18.9
2817,Bio Science,Galle,9,8,12,0.11175857836619651,58.15821736690275,21.1
2818,Physical Science,RemoteArea,9,4,12,0.016930572683645395,74.30468676354701,22.6
2819,Physical Science,Gampaha,1,4,6,0.14587090130738706,48.1791364717369,2.3
2820,Bio Science,Kandy,9,7,13,0.019068636403919037,79.51945531120359,20.6
2821,English,Colombo,4,6,1,0.07065535649918114,53.966548436708905,6.0
2822,Physical Science,Kandy,8,7,2,0.3180690208068557,29.16305434891948,19.6
2823,Commerce,Colombo,9,9,15,0.37254253405901244,60.678690517354646,18.1
2824,Physical Science,Kandy,3,10,3,0.23400845000287968,60.643128782134994,5.6
2825,Bio Science,UpCountry,6,5,7,0.3001439353470643,71.78740787509398,13.7
2826,Technology,Colombo,3,6,4,0.07794251813300473,68.5557679790157,4.3
2827,Arts,Galle,1,4,0,0.15839758526635356,40.64324152760217,2.5
2828,Physical Science,Ratnapura,10,5,8,0.35644192363887695,65.8314104877019,23.0
2829,Bio Science,Gampaha,6,4,0,0.18244555804254753,51.98992440227609,14.2
2830,Physical Science,Colombo,5,10,1,0.17440561179389474,55.096680966497175,10.3
2831,Bio Science,Gampaha,3,4,6,0.09699631851302282,48.026518567587786,7.1
2832,Commerce,Colombo,4,9,10,0.29741243803262063,64.23639494576105,6.6
2833,Physical Science,Gampaha,2,8,2,0.404769303009599,100.0,2.5
2834,Physical Science,Gampaha,10,4,5,0.23472251430281782,90.34663473375707,22.5
2835,Bio Science,Gampaha,10,6,15,0.0577696282355446,52.519414712167034,24.8
2836,English,Jaffna,4,6,7,0.41918371595472476,64.48916504006012,7.0
2837,Sinhala,UpCountry,4,5,4,0.035698552300766684,57.290215948413824,5.9
2838,Physical Science,Gampaha,3,5,0,0.2358636866006003,62.13039985448642,5.5
2839,Arts,Colombo,6,7,9,0.1305386680786232,78.24463659755189,9.1
2840,Bio Science,Colombo,1,6,13,0.4681590781600423,64.5601632135839,1.0
2841,Bio Science,Galle,9,8,11,0.36877159897426975,54.81653388007277,21.9
2842,Arts,Kandy,10,7,2,0.28320449148396015,78.34726082677952,18.3
2843,English,Gampaha,3,6,10,0.33387772034467805,46.489516213165246,5.4
2844,English,Colombo,3,7,1,0.26636363140624525,63.339557879306625,5.4
2845,Commerce,Gampaha,3,6,5,0.07380047260970496,40.208454256428375,4.8
2846,Bio Science,Colombo,7,7,13,0.35454933999826915,51.108902609391976,17.3
2847,Arts,UpCountry,8,5,4,0.2463369761347457,73.17183175046317,14.2
2848,Physical Science,Galle,2,8,6,0.31715463566136703,52.80912847425072,3.1
2849,Commerce,Ratnapura,1,4,1,0.022600831988634995,32.35157435294993,2.9
2850,Bio Science,Kandy,5,8,13,0.07101739628162657,55.65964315113132,11.5
2851,Commerce,Colombo,8,7,12,0.29468523796599516,53.55343544081323,15.8
2852,Physical Science,Gampaha,3,4,5,0.22971445154147468,43.5645134095135,7.9
2853,Physical Science,Galle,6,6,10,0.11343683447682701,73.25130071113148,12.6
2854,English,Kandy,3,8,4,0.1203804602667774,38.797809776570546,4.3
2855,Physical Science,Gampaha,6,7,5,0.31582915627797126,53.68093777185089,13.8
2856,Commerce,Colombo,4,7,14,0.02948351346453698,69.00111758145383,6.1
2857,Physical Science,Galle,7,4,14,0.21712917211178662,61.858151484658336,16.8
2858,Physical Science,Kandy,10,7,4,0.2615517523633047,55.93714079580569,23.1
2859,Physical Science,Gampaha,1,5,6,0.15407130137116704,52.15940796445869,1.6
2860,Physical Science,Colombo,1,10,4,0.41027491424616813,43.71820065314145,1.2
2861,Technology,Gampaha,5,6,14,0.02838479128442173,57.44858747766899,8.1
2862,Physical Science,UpCountry,9,4,13,0.4328913926234754,76.36339114056805,24.1
2863,English,Kandy,5,10,12,0.3616314964438854,59.48932248637725,9.2
2864,Commerce,Gampaha,4,8,6,0.22312718946659843,65.50381324157006,6.9
2865,Bio Science,Kandy,8,7,0,0.4622336951062539,76.75677081539658,16.7
2866,Commerce,Galle,5,6,14,0.3511191482473584,75.99706189758791,9.6
2867,Commerce,Gampaha,1,4,8,0.4655226748295219,44.85580207231959,3.5
2868,Arts,Colombo,7,9,5,0.23629488970778306,69.21939823521231,12.4
2869,Physical Science,Kandy,4,10,8,0.22648655049769306,79.71504272603482,6.4
2870,Bio Science,Jaffna,10,4,0,0.26537131572308936,51.26701117846821,24.1
2871,Technology,Jaffna,5,4,1,0.03271335199290132,36.715637904783826,10.8
2872,English,Galle,6,5,6,0.4542471256683181,56.38956626031461,10.2
2873,Technology,Gampaha,7,8,3,0.3338585258209254,64.32083568318536,12.3
2874,Bio Science,Ratnapura,2,4,13,0.3087928389546843,75.38611991088837,5.0
2875,Arts,UpCountry,1,5,12,0.4632317682352818,58.188805422389315,1.0
2876,Bio Science,Gampaha,3,4,9,0.49681858880419333,33.967673163940376,9.2
2877,Bio Science,Kandy,10,9,13,0.08169669532923846,47.35387365843148,25.4
2878,Physical Science,Jaffna,1,7,0,0.37449849245251177,65.39881400238993,1.1
2879,Commerce,Kandy,4,9,4,0.28997258724419306,91.86012033682167,5.7
2880,Physical Science,Colombo,6,10,3,0.2304985942951398,61.17080381938804,12.6
2881,Bio Science,Galle,5,7,5,0.4888063008235728,82.19315941450435,10.5
2882,Technology,Galle,4,8,12,0.4251315055775566,50.14567249546017,7.5
2883,Physical Science,Kandy,7,6,6,0.3483749920467346,53.285418018858124,15.6
2884,Physical Science,Gampaha,6,7,14,0.19133808359506976,31.89573317412769,14.8
2885,Physical Science,Colombo,3,8,10,0.3330204020773422,70.54471153934448,6.2
2886,English,Ratnapura,9,4,2,0.2658470617797018,47.59562921245662,19.0
2887,Commerce,Gampaha,5,6,5,0.12468422487134939,71.48651519624616,7.4
